sentence_idx,word,tag
233,Fortuner,B-MERK
233,kalo,O
233,kalian,O
233,pilih,O
233,itu,O
233,pasti,O
233,ngga,O
233,bakal,O
233,nyesel,O
233,fortuner,B-MERK
233,itu,O
233,canggih,O
234,yang,O
234,saya,O
234,enggak,O
234,suka,O
234,dari,O
234,terios,B-MERK
234,itu,O
234,kaki-kaki,O
234,nya,O
234,yang,O
234,kurang,O
234,kuat,O
234,dan,O
234,berisik,O
234,sekali,O
235,punya,O
235,motor,B-MERK
235,yamaha,I-MERK
235,tidak,O
235,pernah,O
235,membuat,O
235,pusing,O
235,",",O
235,karena,O
235,perawatan,O
235,yang,O
235,simple,O
235,dan,O
235,murah,O
235,",",O
235,serta,O
235,tak,O
235,butuh,O
235,waktu,O
235,.,O
235,@YamahaIndonesia,B-MERK
235,#40thYamaha,O
236,Tapi,O
236,bengkel,B-MERK
236,honda,I-MERK
236,yang,O
236,di,O
236,deket,O
236,ring,O
236,road,O
236,ini,O
236,jelek,O
236,:|,O
237,cukup,O
237,impresif,O
237,",",O
237,dari,O
237,sisi,O
237,harga,O
237,",",O
237,kelengkapan,O
237,dan,O
237,tentunya,O
237,engine,O
237,yang,O
237,pakai,O
237,4,O
237,cylinder,O
237,",",O
237,saya,O
237,percaya,O
237,bakal,O
237,laku,O
237,keras,O
237,.,O
238,Keseluruhan,O
238,kecewa,O
238,berat,O
238,sama,O
238,honda,B-MERK
238,HRV,I-MERK
239,Toyota,B-MERK
239,rush,I-MERK
239,enak,O
239,dipakai,O
239,sehari-hari,O
239,dalam,O
239,kota,O
239,dan,O
239,santai,O
239,untuk,O
239,dipakai,O
239,mudik,O
239,.,O
240,kebetulan,O
240,gue,O
240,juga,O
240,pakai,O
240,livina,B-MERK
240,dari,O
240,2010,O
240,.,O
240,keluhan,O
240,nya,O
240,sama,O
240,",",O
240,mesin,O
240,ngelitik,O
240,padahal,O
240,sudah,O
240,bolak-balik,O
240,beres,O
240,berapa,O
240,kali,O
240,.,O
241,jazz,B-MERK
241,lebih,O
241,bandel,O
241,kalo,O
241,dibanding,O
241,brio,B-MERK
242,Jangan,O
242,mau,O
242,servis,O
242,di,O
242,bengkel,O
242,"Toyota,",B-MERK
242,mahalnya,O
242,"kebangetan,",O
242,pelayanan,O
242,tidak,O
242,memuaskan.,O
243,jangan,O
243,beli,O
243,"brio,",B-MERK
243,kenyamanan,O
243,nya,O
243,jelek,O
243,"banget,",O
243,mending,O
243,calya,B-MERK
243,selalu,O
243,enak,O
243,dibuat,O
243,ke,O
243,mana,O
243,mana,O
243,.,O
244,jangan,O
244,beli,O
244,mobil,O
244,produk,O
244,@DaihatsuInd,B-MERK
244,terutama,O
244,mobil,O
244,Xenia,B-MERK
244,karena,O
244,mesin,O
244,nya,O
244,mudah,O
244,meledak,O
244,.,O
245,Untuk,O
245,bagian,O
245,safety,O
245,and,O
245,security,O
245,",",O
245,Grand,B-MERK
245,New,I-MERK
245,Avanza,I-MERK
245,memiliki,O
245,berbagai,O
245,fitur,O
245,yang,O
245,mendukung,O
245,keamanan,O
245,dan,O
245,keselamatan,O
245,.,O
246,Liburan,O
246,Ke,O
246,Bali,O
246,berempat,O
246,dengan,O
246,wuling,B-MERK
246,confero,I-MERK
246,s,I-MERK
246,lux+,I-MERK
246,.,O
246,BBM,O
246,yang,O
246,sangat,O
246,irit,O
247,Terios,B-MERK
247,ini,O
247,mobil,O
247,cocok,O
247,untuk,O
247,semua,O
247,medan,O
248,Vario,B-MERK
248,ban,O
248,sudah,O
248,tubeless,O
248,dan,O
248,bensin,O
248,yang,O
248,irit,O
248,ditambah,O
248,bagasi,O
248,yang,O
248,lega,O
248,",",O
248,bikin,O
248,hati,O
248,gembira,O
248,dan,O
248,spirit,O
248,bahagia,O
248,.,O
249,konsumsi,O
249,bahan,O
249,bakar,O
249,Honda,B-MERK
249,mobilio,I-MERK
249,tipe,O
249,e,O
249,cvt,O
249,prestige,O
249,cukup,O
249,irit,O
249,yaitu,O
249,"14,2",O
249,km,O
249,/,O
249,liter,O
249,dengan,O
249,kecepatan,O
249,40,O
249,-,O
249,60,O
249,km,O
249,/,O
249,jam,O
249,.,O
250,Calya,B-MERK
250,mobil,O
250,nya,O
250,irit,O
250,bahan,O
250,bakar,O
250,saya,O
250,isi,O
250,penuh,O
250,bisa,O
250,buat,O
250,berkeliling-keliling,O
250,kota-kota,O
250,jadi,O
250,enggak,O
250,sering,O
250,mampir,O
250,ke,O
250,spbu,O
251,SUZUKI,B-MERK
251,ertiga,I-MERK
251,mobil,O
251,murah,O
251,tetapi,O
251,tidak,O
251,murahan,O
251,dilihat,O
251,interior,O
251,nya,O
251,mantap,O
251,.,O
252,Toyota,B-MERK
252,maju,O
252,dong,O
252,jgn,O
252,gitu,O
252,gitu,O
252,terus,O
252,harga,O
252,mahal,O
252,tp,O
252,apa,O
252,yg,O
252,di,O
252,dapet,O
252,dikit,O
252,bgt,O
253,Bengkel,B-MERK
253,mobil,I-MERK
253,Honda,I-MERK
253,yang,O
253,di,O
253,Autoland,O
253,kalau,O
253,ada,O
253,problem,O
253,serius,O
253,dan,O
253,kelihatannya,O
253,akan,O
253,bebas,O
253,dari,O
253,biaya,O
253,",",O
253,mereka,O
253,pasti,O
253,menolak,O
253,servis,O
253,.,O
254,Fortuner,B-MERK
254,Mobil,O
254,irit,O
254,bahan,O
254,bakar,O
254,dan,O
254,nyaman,O
254,hanya,O
254,menggunakan,O
254,biosolar,O
254,mobil,O
254,berjalan,O
254,dengan,O
254,sempurna,O
254,dan,O
254,terbukti,O
254,dari,O
254,Jakarta,O
254,sampai,O
254,Surabaya,O
254,dua,O
254,kali,O
254,isi,O
254,solar,O
254,dan,O
254,itupun,O
254,masih,O
254,bisa,O
254,dipakai,O
254,keliling,O
254,kota,O
254,Surabaya,O
254,.,O
255,Pokok,O
255,nya,O
255,yamaha,B-MERK
255,keren,O
255,banget,O
255,semakin,O
255,di,O
255,depan,O
255,tetap,O
255,yang,O
255,terbaik,O
255,motor,O
255,nya,O
255,nyaman,O
255,dipakai,O
255,",",O
255,mesin,O
255,nya,O
255,halus,O
255,",",O
255,mau,O
255,pria,O
255,atau,O
255,perempuan,O
255,cocok,O
255,deh,O
255,pakai,O
255,yamaha,B-MERK
256,Saya,O
256,tunggu,O
256,bertahun-tahun,O
256,.,O
256,kapan,O
256,nih,O
256,Daihatsu,B-MERK
256,Sukabumi,O
256,punya,O
256,bengkel,O
256,yang,O
256,layak,O
256,seperti,O
256,Toyota,B-MERK
256,dan,O
256,Honda,B-MERK
256,.,O
256,yang,O
256,ada,O
256,sekarang,O
256,jelek,O
256,bukan,O
256,main,O
257,Avanza,B-MERK
257,lari,O
257,nya,O
257,juga,O
257,lumayan,O
257,kencang,O
257,",",O
257,di,O
257,tol,O
257,bisa,O
257,mencapai,O
257,140,O
257,km,O
257,/,O
257,h.,O
258,buat,O
258,bensin,O
258,fortuner,B-MERK
258,enggak,O
258,usah,O
258,ditanya,O
258,",",O
258,saya,O
258,isi,O
258,penuh,O
258,hari,O
258,minggu,O
258,",",O
258,dan,O
258,itu,O
258,bisa,O
258,dipakai,O
258,sampai,O
258,dua,O
258,minggu,O
258,ke,O
258,depan,O
258,.,O
258,irit,O
258,banget,O
258,kan,O
258,!,O
259,Paling,O
259,ok,O
259,buat,O
259,jalur,O
259,semi,O
259,off,O
259,road,O
259,dan,O
259,tanjakan,O
259,Terios,B-MERK
260,dengan,O
260,desain,O
260,aerodinamis,O
260,",",O
260,yang,O
260,membuat,O
260,mobil,O
260,Grand,B-MERK
260,New,I-MERK
260,Veloz,I-MERK
260,sangat,O
260,mudah,O
260,dikendalikan,O
260,",",O
261,mobilio,B-MERK
261,bagus,O
261,purnajual,O
261,juga,O
261,oke,O
262,Hrv,B-MERK
262,punya,O
262,tetangga,O
262,saya,O
262,kok,O
262,shock,O
262,depan,O
262,keras,O
262,ya,O
262,.,O
263,Menurut,O
263,saya,O
263,untuk,O
263,harga,O
263,mobil,O
263,sekelas,O
263,nya,O
263,",",O
263,sampai,O
263,saat,O
263,ini,O
263,mungkin,O
263,IGNIS,B-MERK
263,ini,O
263,yang,O
263,paling,O
263,value,O
263,for,O
263,money,O
263,.,O
264,vario,B-MERK
264,jauh,O
264,lebih,O
264,gesit,O
264,daripada,O
264,mio,B-MERK
265,Rush,B-MERK
265,2018,O
265,saya,O
265,varian,O
265,G,O
265,AT,O
265,suara,O
265,mesin,O
265,kasar,O
265,.,O
266,Avanza,B-MERK
266,cuma,O
266,menghabiskan,O
266,sekitar,O
266,40,O
266,liter,O
266,bensin,O
266,untuk,O
266,700,O
266,km,O
266,",",O
266,bung,O
266,.,O
266,Irit,O
266,parah,O
266,ini,O
266,sih,O
266,.,O
267,Berarti,O
267,Karimun,B-MERK
267,Wagon,I-MERK
267,R,I-MERK
267,referensi,O
267,nih,O
267,bang,O
267,",",O
267,kebetulan,O
267,lagi,O
267,cari,O
267,LCGC,O
267,yang,O
267,murah,O
267,meriah,O
267,harga,O
267,pasaran,O
267,nya,O
268,hati-hati,O
268,aja,O
268,mobilio,B-MERK
268,purnajual,O
268,nya,O
268,suka,O
268,jatuh,O
269,banyak,O
269,hal,O
269,menarik,O
269,di,O
269,mobil,B-MERK
269,toyota,I-MERK
269,calya,I-MERK
269,ini,O
269,",",O
269,harga,O
269,nya,O
269,murah,O
270,Kawasaki,B-MERK
270,Athlete,I-MERK
270,terasa,O
270,klasik,O
270,tetapi,O
270,kurang,O
270,menarik,O
270,.,O
270,kayak,O
270,setengah-setengah,O
271,Kesimpulan,O
271,selama,O
271,pake,O
271,Fortuner,B-MERK
271,VRZ,I-MERK
271,kenyamanan,O
271,perlu,O
271,banget,O
271,",",O
271,interior,O
271,indah,O
271,jelas,O
271,bikin,O
271,betah,O
271,di,O
271,mobil,O
272,Ini,O
272,mobil,B-MERK
272,avanza,I-MERK
272,lebih,O
272,boros,O
272,daripada,O
272,mobil,B-MERK
272,BMW,I-MERK
273,Selain,O
273,elegan,O
273,motor,O
273,juga,O
273,keren,O
273,buat,O
273,anak,O
273,muda,O
273,atau,O
273,pun,O
273,orang,O
273,tua,O
273,selain,O
273,itu,O
273,perawatan,O
273,juga,O
273,sangat,O
273,mudah,O
273,dan,O
273,ditambah,O
273,onderdil,O
273,juga,O
273,murah,O
273,membuat,O
273,saya,O
273,mengagumi,O
273,produk,O
273,honda,B-MERK
273,selain,O
273,itu,O
273,juga,O
273,irit,O
273,bahan,O
273,bakar,O
273,dengan,O
273,mesin,O
273,injeksi,O
273,membuat,O
273,mesin,O
273,lebih,O
273,awet,O
273,dan,O
273,tangguh,O
273,buat,O
273,perjalanan,O
273,jauh,O
273,pun,O
273,mesin,O
273,tetep,O
273,oke,O
274,Bagus,O
274,kali,O
274,pelayanan,O
274,astra,B-MERK
274,daihatsu,I-MERK
274,jalan,O
274,sisingamangaraja,O
274,ini,O
274,.,O
274,Servis,O
274,mobil,O
274,ganti,O
274,oli,O
274,",",O
274,dapat,O
274,cuci,O
274,gratis,O
274,!,O
275,Kegoblokan,O
275,Nissan,B-MERK
275,di,O
275,GL,O
275,ini,O
275,mesin,O
275,enggak,O
275,dikasih,O
275,Knock,O
275,Sensor,O
275,(,O
275,cuma,O
275,alat,O
275,satu,O
275,doang,O
275,pelit,O
275,banget,O
275,),O
275,.,O
276,Harga,O
276,murah,O
276,kualitas,O
276,terjamin,O
276,ertiga,B-MERK
276,memang,O
276,mobil,O
276,yang,O
276,mantap,O
276,jaya,O
277,Asli,O
277,avanza,B-MERK
277,saya,O
277,boros,O
277,akhir-akhir,O
277,ini,O
278,Setelah,O
278,penggunaan,O
278,beberapa,O
278,"waktu,",O
278,motor,O
278,ini,O
278,sangat,O
278,"nyaman,",O
278,empuk,O
278,sekali,O
278,melewati,O
278,jalanan,O
278,"rusak,",O
278,seperti,O
278,lempeng,O
278,begitu,O
278,saja,O
278,tanpa,O
278,ada,O
278,guncangan,O
278,yang,O
278,berarti.,O
279,dengan,O
279,menggunakan,O
279,avanza,B-MERK
279,yang,O
279,super,O
279,irit,O
279,.,O
279,pengeluaran,O
279,saya,O
279,pun,O
279,bisa,O
279,terjangkau,O
279,.,O
280,nih,O
280,mobil,O
280,kalau,O
280,dibawa,O
280,mudik,O
280,pasti,O
280,"nyaman,",O
280,badan,O
280,enggak,O
280,pegal-pegal.,O
281,Saya,O
281,berombongan,O
281,pakai,O
281,xenia,B-MERK
281,1,O
281,",",O
281,ternyata,O
281,tenaga,O
281,xenia,B-MERK
281,1,O
281,juga,O
281,oke,O
281,punya,O
282,sigra,B-MERK
282,juga,O
282,kuat,O
282,power,O
282,nya,O
282,untuk,O
282,dibawa,O
282,kebut-kebutan,O
282,di,O
282,jalan,O
282,lintas,O
282,sumatra,O
282,yang,O
282,kejam.,O
283,gue,O
283,pakai,O
283,xenia,B-MERK
283,li,I-MERK
283,VVTi,I-MERK
283,2007,O
283,",",O
283,ya,O
283,sadar,O
283,sajalah,O
283,punya,O
283,mobil,O
283,murah,O
283,meriah,O
283,1000,O
283,cc,O
283,tuh,O
284,Yamaha,B-MERK
284,Nmax,I-MERK
284,perawatan,O
284,motor,O
284,tidak,O
284,ribet,O
284,",",O
284,dan,O
284,harga,O
284,nya,O
284,terjangkau,O
284,.,O
285,keunggulan,O
285,mobil,B-MERK
285,Avanza,I-MERK
285,terbaru,O
285,adalah,O
285,sparepart,O
285,-,O
285,nya,O
285,yang,O
285,mudah,O
285,dicari,O
285,.,O
286,Great,B-MERK
286,New,I-MERK
286,Xenia,I-MERK
286,punya,O
286,harga,O
286,yang,O
286,bersahabat,O
286,dan,O
286,interior,O
286,yang,O
286,lumayan,O
286,untuk,O
286,tipe,O
286,tertinggi,O
287,brio,B-MERK
287,bagus,O
287,banget,O
287,gak,O
287,bohong,O
287,!,O
288,Semenjak,O
288,aku,O
288,mempunyai,O
288,sebuah,O
288,unit,O
288,honda,B-MERK
288,"sonic,",I-MERK
288,hidup,O
288,mungkin,O
288,terasa,O
288,bisa,O
288,leluasa,O
288,untuk,O
288,menjangkau,O
288,ke,O
288,mana,O
288,pun,O
288,ku,O
288,mau.,O
289,Tetapi,O
289,kalau,O
289,untuk,O
289,kaki-kaki,O
289,",",O
289,punya,O
289,saya,O
289,agak,O
289,berisik,O
289,",",O
289,apalagi,O
289,lewat,O
289,jalan,O
289,rusak,O
289,",",O
289,itu,O
289,kaki-kaki,O
289,berasa,O
289,banget,O
289,bunyi-bunyi,O
289,nya,O
289,.,O
290,Entah,O
290,kenapa,O
290,ya,O
290,",",O
290,aku,O
290,lebih,O
290,nyaman,O
290,brio,B-MERK
290,generasi,O
290,pertama,O
290,..,O
290,Yang,O
290,kaki,O
290,kaki,O
290,nya,O
290,lebih,O
290,ceper,O
290,",",O
290,good,O
290,looking,O
290,di,O
290,lampu,O
290,belakang,O
290,bulat,O
290,dan,O
290,kaca,O
290,semi,O
290,framless,O
291,Mungkin,O
291,sudah,O
291,5,O
291,tahun,O
291,saya,O
291,pakai,O
291,Kijang,B-MERK
291,innova,I-MERK
291,.,O
291,Dalam,O
291,pemakaian,O
291,sehari-hari,O
291,yang,O
291,intens,O
291,",",O
291,mobil,O
291,ini,O
291,termasuk,O
291,ramah,O
291,perawatan,O
291,.,O
292,Brio,B-MERK
292,selalu,O
292,lebih,O
292,punya,O
292,karakter,O
292,kuat,O
292,tersendiri,O
292,.,O
292,Sirion,B-MERK
292,kayak,O
292,ga,O
292,punya,O
292,jati,O
292,diri,O
293,mobil,O
293,ku,O
293,xenia,B-MERK
293,tahun,O
293,2004,O
293,",",O
293,tipe,O
293,Li,O
293,standar,O
293,.,O
293,Spion,O
293,nya,O
293,masih,O
293,yang,O
293,model,O
293,tipis,O
293,",",O
293,kurang,O
293,elegan,O
293,.,O
294,fortuner,B-MERK
294,boros,O
294,banget,O
294,bensin,O
294,nya,O
294,gak,O
294,kaya,O
294,altis,O
294,yang,O
294,hemat,O
294,banget,O
295,Mending,O
295,wuiling,B-MERK
295,almaz,I-MERK
295,.,O
295,Fitur,O
295,banyak,O
295,",",O
295,mesin,O
295,turbo,O
295,",",O
295,body,O
295,gede,O
295,",",O
295,harga,O
295,menarik,O
295,.,O
296,nih,O
296,xexi,B-MERK
296,sering,O
296,dipakai,O
296,ke,O
296,Tasikmalaya,O
296,lewat,O
296,Nagrek,O
296,enggak,O
296,ada,O
296,masalah,O
296,tuh,O
296,.,O
297,Pelayanan,O
297,bengkel,O
297,Honda,B-MERK
297,AutoBest,I-MERK
297,soekarno,O
297,hatta,O
297,jelek,O
297,banget,O
297,sih,O
297,.,O
297,pantes,O
297,aja,O
297,sepi,O
297,mulu,O
297,.,O
298,Kalo,O
298,dari,O
298,fitur,O
298,sih,O
298,menang,O
298,sirion,B-MERK
298,.,O
298,Tapi,O
298,kalo,O
298,desain,O
298,menurut,O
298,saya,O
298,brio,B-MERK
298,lebih,O
298,seksi,O
298,dan,O
298,nggak,O
298,bosenin,O
299,keseluruhan,O
299,gue,O
299,suka,O
299,xenia,B-MERK
299,.,O
299,Murah,O
299,",",O
299,desain,O
299,lucu,O
299,",",O
299,muat,O
299,banyak,O
299,barang,O
299,",",O
299,mudah,O
299,dibawa,O
299,",",O
299,enggak,O
299,perlu,O
299,parkiran,O
299,besar,O
299,lo,O
299,.,O
299,pokok,O
299,nya,O
299,Maknyus,O
299,.,O
300,Toyota,B-MERK
300,Calya,I-MERK
300,hemat,O
300,bahan,O
300,bakar,O
300,dan,O
300,kabin,O
300,memuat,O
300,banyak,O
300,penumpang,O
301,menyesal,O
301,gue,O
301,beli,O
301,honda,B-MERK
301,vario,I-MERK
301,",",O
301,jelek,O
301,banget,O
301,motor,O
301,nya,O
301,.,O
302,Honda,B-MERK
302,Beat,I-MERK
302,Sporty,I-MERK
302,irit,O
302,bahan,O
302,bakar,O
302,dan,O
302,model,O
302,nya,O
302,bagus,O
302,sporty,O
302,dan,O
302,pilihan,O
302,warna,O
302,nya,O
302,banyak,O
302,tetapi,O
302,aku,O
302,suka,O
302,warna,O
302,black,O
302,hard,O
303,kalau,O
303,Xi,B-MERK
303,plus,I-MERK
303,",",O
303,speed,O
303,juga,O
303,enggak,O
303,ragu,O
303,buat,O
303,dites,O
303,sama,O
303,mobil,O
303,kelas,O
303,lain,O
303,.,O
304,cuma,O
304,pernah,O
304,komplain,O
304,saja,O
304,kalau,O
304,xenia,B-MERK
304,kopling,O
304,nya,O
304,keras,O
304,sama,O
304,motor,O
304,locking,O
304,door,O
304,-,O
304,nya,O
304,aus,O
305,Selalu,O
305,senang,O
305,setiap,O
305,berkendara,O
305,menggunakan,O
305,Aerox,B-MERK
305,.,O
306,Hahaha,O
306,mas,O
306,Fitra,O
306,beruntung,O
306,datang,O
306,ke,O
306,Honda,B-MERK
306,cabang,I-MERK
306,itu,O
306,",",O
306,staf,O
306,ramah,O
306,&,O
306,bengkel,O
306,yang,O
306,bagus,O
306,+,O
306,rapi,O
306,.,O
307,cuma,O
307,sekarang,O
307,ini,O
307,lagi,O
307,punya,O
307,pengganjal,O
307,",",O
307,kalau,O
307,melewati,O
307,polisi,O
307,tidur,O
307,Xenia,B-MERK
307,kayak,O
307,nya,O
307,dasbor,O
307,itu,O
307,bunyi,O
307,",",O
307,kayak,O
307,kurang,O
307,rigid,O
308,Jadi,O
308,kesimpulan,O
308,saya,O
308,buat,O
308,XPander,B-MERK
308,:,O
308,"""",O
308,Enggak,O
308,banget,O
308,deh,O
308,.,O
308,"""",O
309,Terios,B-MERK
309,baru,O
309,enak,O
309,dipakai,O
309,dan,O
309,nyaman,O
310,kualitas,O
310,Jok,O
310,Duduk,O
310,Avanza,B-MERK
310,nyaman,O
310,karena,O
310,telah,O
310,menggunakan,O
310,bahan,O
310,tempat,O
310,duduk,O
310,berkualitas,O
310,bagus,O
311,Tapi,O
311,saya,O
311,bangga,O
311,punya,O
311,Karimun,B-MERK
311,Wagon,I-MERK
311,R,I-MERK
311,",",O
311,mobil,O
311,ini,O
311,sangat,O
311,bisa,O
311,diandalkan,O
311,dan,O
311,ramah,O
311,di,O
311,kantong,O
312,Rush,B-MERK
312,baru,O
312,terlihat,O
312,lebih,O
312,gagah,O
312,dan,O
312,keren,O
313,Kaki-kaki,O
313,HRV,B-MERK
313,terasa,O
313,berisik,O
313,pas,O
313,hajar,O
313,polisi,O
313,tidur,O
313,.,O
313,Dan,O
313,itu,O
313,berefek,O
313,kretek-kretek,O
313,ke,O
313,pintu,O
313,bagasi,O
313,.,O
313,Berisik,O
314,semenjak,O
314,saya,O
314,pakai,O
314,toyota,B-MERK
314,calya,I-MERK
314,dompet,O
314,ku,O
314,enggak,O
314,lagi,O
314,bocor,O
314,alias,O
314,bbm,O
314,-,O
314,nya,O
314,irit,O
314,banget,O
314,.,O
314,dan,O
314,enggak,O
314,sering,O
314,mengisi,O
314,bbm,O
314,lagi,O
314,.,O
315,Toyota,B-MERK
315,innova,I-MERK
315,diesel,O
315,sangat,O
315,enak,O
315,dikendarai,O
315,",",O
315,mudah,O
315,perawatan,O
315,nya,O
315,dan,O
315,sangat,O
315,irit,O
315,bbm,O
315,nya,O
316,brio,B-MERK
316,kalo,O
316,di,O
316,ajak,O
316,lari,O
316,lincah,O
316,banget,O
316,tarikan,O
316,juga,O
316,halus,O
317,Mending,O
317,Calya,B-MERK
317,lah,O
317,Irit,O
317,",",O
317,suspensi,O
317,nyaman,O
317,",",O
317,muat,O
317,banyak,O
317,",",O
317,inline,O
317,4,O
317,Silinder,O
317,dengan,O
317,VVT,O
317,-,O
317,i,O
317,technology,O
317,bisa,O
317,buat,O
317,taksi,O
317,daring,O
318,untuk,O
318,bahan,O
318,bakar,O
318,irit,O
318,pasti,O
318,avanza,B-MERK
319,Bagus,O
319,banget,O
319,sih,O
319,Scoopy,B-MERK
319,",",O
319,cocok,O
319,buat,O
319,cewek,O
319,pas,O
319,banget,O
319,.,O
319,Mesin,O
319,nya,O
319,halus,O
319,juga,O
319,.,O
319,ban,O
319,nya,O
319,lucu,O
319,begitu,O
319,.,O
320,benar,O
320,kata,O
320,om,O
320,fitra,O
320,recall,O
320,master,O
320,rem,O
320,HRV,B-MERK
320,dari,O
320,dealer,O
320,antrean,O
320,nya,O
320,3,O
320,bulan,O
320,lebih,O
320,itu,O
320,recall,O
321,saya,O
321,lebih,O
321,pilih,O
321,innova,B-MERK
321,untuk,O
321,mobil,O
321,keluarga,O
321,meskipun,O
321,harga,O
321,nya,O
321,lebih,O
321,mahal,O
321,.,O
322,Mobil,O
322,saya,O
322,Avanza,B-MERK
322,type,I-MERK
322,G,I-MERK
322,1300,O
322,cc,O
322,tahun,O
322,2007,O
322,sampai,O
322,sekarang,O
322,mesin,O
322,nya,O
322,tidak,O
322,rewel,O
322,dan,O
322,bahan,O
322,bakar,O
322,masih,O
322,irit,O
322,.,O
323,Suspensi,O
323,Xpander,B-MERK
323,empuk,O
323,dan,O
323,nyaman,O
324,Mending,O
324,inilah,O
324,daripada,O
324,Honda,B-MERK
324,Jazz,I-MERK
324,city,O
324,car,O
324,over,O
324,price,O
324,pelit,O
324,fitur,O
324,.,O
325,Desain,O
325,dasbor,O
325,HRV,B-MERK
325,kece,O
325,",",O
325,seolah-olah,O
325,semua,O
325,diorientasikan,O
325,ke,O
325,pengemudi,O
326,Saya,O
326,menggunakan,O
326,avanza,B-MERK
326,tahun,O
326,2009,O
326,transmisi,O
326,manual,O
326,.,O
326,kualitas,O
326,mesin,O
326,top,O
326,banget,O
326,.,O
326,Walaupun,O
326,dengan,O
326,pemeliharaan,O
326,minimal,O
326,",",O
326,tetapi,O
326,hasil,O
326,nya,O
326,maksimal,O
326,.,O
327,saya,O
327,sih,O
327,mending,O
327,xi,B-MERK
327,irit,O
327,sih,O
327,beda,O
327,tipis,O
327,apalagi,O
327,macet,O
327,di,O
327,kota-kota,O
327,besar,O
327,enggak,O
327,berefek,O
327,xi,B-MERK
327,buat,O
327,luar,O
327,kota,O
327,enak,O
327,",",O
327,tanjakan,O
327,juga,O
327,oke,O
327,.,O
328,akhirnya,O
328,bisa,O
328,membeli,O
328,mobil,O
328,juga,O
328,.,O
328,pilihan,O
328,saya,O
328,jatuh,O
328,ke,O
328,daihatsu,B-MERK
328,xenia,I-MERK
328,sporty,I-MERK
328,.,O
328,mobil,O
328,ini,O
328,sangat,O
328,nyaman,O
328,sekali,O
328,.,O
328,interior,O
328,sangat,O
328,bagus,O
328,dan,O
328,elegan,O
328,.,O
328,Lari,O
328,nya,O
328,juga,O
328,sangat,O
328,stabil,O
328,dan,O
328,mantap,O
328,.,O
329,xenia,B-MERK
329,li,I-MERK
329,punya,O
329,saya,O
329,konsumsi,O
329,bbm,O
329,-,O
329,nya,O
329,irit,O
329,banget,O
330,avanza,B-MERK
330,gaya,O
330,nya,O
330,jadul,O
330,ah,O
330,gak,O
330,cocok,O
330,buat,O
330,mahasiswa,O
331,brio,O
331,bagus,O
331,banget,O
331,gak,O
331,kaya,O
331,mobil,O
331,lama,O
331,saya,O
331,si,O
331,calya,B-MERK
331,jelek,O
332,Tidak,O
332,ada,O
332,yang,O
332,bisa,O
332,mengalahkan,O
332,ketangguhan,O
332,mesin,O
332,Avanza,B-MERK
332,.,O
333,Enteng,O
333,saat,O
333,dikendarai,O
333,.,O
333,Enggak,O
333,berat,O
333,.,O
333,Onderdil,O
333,mudah,O
333,dicari,O
333,.,O
333,Banyak,O
333,konter-konter,O
333,honda,B-MERK
333,di,O
333,deket,O
333,rumah,O
333,.,O
333,Jadi,O
333,enggak,O
333,perlu,O
333,jauh,O
333,mencari,O
333,tempat,O
333,servis,O
333,jauh-jauh,O
333,.,O
334,Yamaha,B-MERK
334,Aerox,I-MERK
334,R,I-MERK
334,tarikan,O
334,oke,O
334,mesin,O
334,hebat,O
334,bodi,O
334,sporty,O
335,Pada,O
335,tahun,O
335,2017,O
335,saya,O
335,beli,O
335,beat,B-MERK
335,",",O
335,status,O
335,saya,O
335,pelajar,O
335,jadi,O
335,saya,O
335,setiap,O
335,hari,O
335,pake,O
335,ke,O
335,sekolah,O
335,jujur,O
335,tarikan,O
335,nya,O
335,nyaman,O
335,dan,O
335,juga,O
335,lincah,O
335,tetapi,O
335,yang,O
335,disayangkan,O
335,ground,O
335,clearance,O
335,-,O
335,nya,O
335,kurang,O
335,tinggi,O
336,cat,O
336,xenia,B-MERK
336,entah,O
336,kenapa,O
336,gampang,O
336,banget,O
336,baret,O
336,alus,O
336,.,O
337,Xenia,B-MERK
337,li,I-MERK
337,biru,O
337,dlx,O
337,AC,O
337,-,O
337,nya,O
337,dingin,O
337,juga,O
337,.,O
337,Mantaplah,O
337,.,O
338,Harga,O
338,yang,O
338,mudah,O
338,terjangkau,O
338,oleh,O
338,siapa,O
338,pun,O
338,",",O
338,model,O
338,Dan,O
338,teknologi,O
338,kekinian,O
338,",",O
338,perawatan,O
338,mudah,O
338,Dan,O
338,tentunya,O
338,irit,O
338,bahan,O
338,bakar,O
338,serta,O
338,purnajual,O
338,yang,O
338,bagus,O
338,",",O
338,semuanya,O
338,berkualifikasi,O
338,bagus,O
338,.,O
338,Mantap,O
338,memang,O
338,Honda,B-MERK
338,Beat,I-MERK
338,.,O
339,desain,O
339,dan,O
339,body,O
339,interior,O
339,bagusan,O
339,fortuner,B-MERK
340,kalau,O
340,melihat,O
340,spesifikasi,O
340,"nya,",O
340,harga,O
340,ertiga,B-MERK
340,lumayan,O
340,overpriced,O
341,dealer,O
341,dan,O
341,bengkel,O
341,nya,O
341,HRV,B-MERK
341,di,O
341,situ,O
341,pelayanan,O
341,nya,O
341,bagus,O
341,banget,O
341,plus,O
341,murah,O
341,mas,O
341,.,O
342,Toyota,B-MERK
342,Calya,I-MERK
342,mobil,O
342,keluarga,O
342,lcgc,O
